0,
188,0,1,2,9,16,23,30,37,38,45,46,47,48,
189,0,1,2,9,10,16,15,23,24,30,37,44,45,46,47,
190,0,7,8,9,16,23,30,29,37,44,45,46,47,48,
191,
192,0,1,2,9,16,15,17,23,30,37,44,45,46,47,48,
193,0,7,8,9,16,23,22,30,37,44,45,46,47,48,
194,0,1,2,9,16,23,30,37,36,44,45,46,47,48,
195,
196,0,1,2,9,16,23,30,29,31,38,45,39,46,47,40,48,
197,0,7,8,9,16,23,30,37,44,45,46,47,48,
198,0,1,2,3,4,9,16,23,30,37,44,45,46,47,
199,0,1,2,9,16,23,30,37,44,43,45,46,47,
200,0,1,2,9,16,23,15,30,31,38,45,46,47,48,
201,0,7,8,9,16,23,30,37,44,45,46,47,48,
202,0,1,2,9,16,23,30,37,44,45,46,47,48,
203,0,1,8,9,16,23,30,37,44,43,45,46,47,48,
204,0,1,2,9,16,23,24,30,37,44,45,46,39,47,
205,0,1,8,9,16,15,2,23,30,37,44,45,46,47,48,
206,0,1,2,9,16,23,30,37,44,45,46,47,48,
207,
208,0,1,2,9,16,23,30,37,44,45,46,47,48,
209,0,1,2,9,16,23,24,31,38,45,46,39,47,48,
210,0,1,2,9,16,17,23,30,29,31,38,45,46,47,48,
211,0,7,14,15,16,9,23,30,37,44,43,45,46,47,40,33,
212,0,1,2,9,16,23,30,37,44,45,46,47,48,
213,
214,0,1,2,9,16,23,30,29,37,44,45,38,46,47,
215,
216,0,1,8,9,16,23,30,37,44,45,46,39,40,47,48,
217,
218,0,1,2,9,16,23,30,37,44,45,46,47,48,
219,0,1,2,9,16,23,30,37,44,45,46,47,48,
220,0,1,2,9,10,16,15,22,21,23,30,37,44,45,46,47,48,
221,0,1,2,9,16,23,30,37,44,45,46,47,48,
222,0,7,8,9,16,23,30,37,44,45,46,47,
223,0,1,2,9,16,23,30,37,44,45,46,47,40,33,
224,0,7,14,15,16,23,22,30,37,44,45,38,46,47,48,
225,
226,0,1,2,9,16,17,15,23,30,37,44,45,38,46,47,
227,0,1,2,9,16,17,23,30,37,44,45,46,47,48,
228,0,1,2,9,16,23,24,30,37,44,45,46,47,40,48,
229,0,1,2,9,16,23,30,37,44,45,46,47,48,
230,0,1,2,9,16,17,15,8,23,30,37,44,45,46,47,
231,0,7,1,2,9,16,23,30,31,38,45,46,47,48,
232,0,1,2,9,16,23,30,37,44,45,46,39,47,40,48,
233,0,7,8,15,16,23,30,37,44,45,46,47,48,
234,0,7,8,9,16,15,22,21,23,30,37,44,45,38,39,46,47,48,
235,
236,0,1,2,9,16,23,30,31,24,38,45,46,47,48,
237,0,1,2,3,9,16,23,30,37,44,45,38,46,47,48,
238,0,1,2,9,16,23,30,37,44,45,46,47,48,
239,0,1,2,3,9,16,23,30,37,44,45,46,39,47,48,
240,
241,0,1,2,9,10,16,23,30,31,38,45,46,47,40,48,
242,0,1,2,9,16,23,24,31,38,45,44,46,47,
243,0,1,2,9,8,16,23,24,31,38,45,46,47,40,48,
244,0,1,2,9,16,23,30,37,38,45,46,47,48,
245,
246,0,1,2,9,16,23,30,29,36,37,44,45,46,47,48,
247,0,1,8,9,16,23,30,37,44,45,38,46,47,48,
248,0,1,2,9,16,23,22,30,31,38,45,46,47,48,
249,0,1,2,9,16,17,23,30,37,44,45,46,47,
250,0,1,2,9,10,16,23,30,37,44,45,46,47,48,
251,0,7,8,15,16,23,30,37,44,36,45,46,47,48,
252,0,7,8,15,16,23,30,37,44,45,46,47,48,
253,0,1,2,9,8,16,23,30,37,44,45,46,47,
254,0,7,8,15,16,23,30,37,44,38,45,46,39,47,48,
255,
256,0,1,2,3,9,16,23,30,37,38,45,46,47,48,
257,
258,0,1,2,9,16,23,24,31,38,45,46,47,40,48,
259,0,7,8,15,16,23,24,31,38,37,30,44,45,46,47,48,
260,0,1,2,9,16,23,30,37,36,44,45,46,47,48,
261,0,1,2,3,9,16,23,30,37,44,45,46,47,40,48,
262,0,7,8,9,16,23,30,31,38,45,46,47,39,32,48,
263,
264,0,1,7,2,9,16,17,23,30,37,36,43,44,45,46,47,
265,0,7,1,2,9,16,23,22,30,37,44,45,46,47,48,
266,0,1,2,9,16,23,30,37,44,45,46,47,48,
267,
268,0,1,2,9,16,15,22,23,30,37,44,36,45,46,47,
269,0,1,2,9,16,23,30,37,44,45,46,47,48,
270,0,1,2,9,16,23,30,31,38,45,46,47,48,
271,0,1,2,9,16,23,30,37,44,45,46,39,32,38,47,
272,0,1,2,9,16,23,30,29,37,44,45,46,39,47,40,
273,0,1,2,9,16,23,30,37,29,22,44,45,46,47,
274,0,7,8,9,16,23,30,37,44,43,45,46,47,48,
275,
276,0,1,2,9,16,23,22,29,30,31,38,45,46,47,48,
277,0,1,2,9,16,23,30,31,38,45,46,47,48,
278,0,1,2,9,16,23,30,37,38,39,46,47,48,
279,0,1,2,3,10,9,16,23,30,37,44,45,46,47,
280,
281,0,1,2,9,16,23,30,37,44,45,46,47,48,
282,0,1,2,3,10,17,16,9,23,24,31,38,39,46,47,48,
283,0,1,2,9,16,23,30,37,44,45,46,47,48,
284,0,1,2,9,16,23,24,25,32,39,46,47,48,
285,
286,0,1,8,9,16,23,30,37,44,45,46,47,48,
287,0,1,2,9,10,16,15,23,30,37,44,45,46,47,48,
288,0,1,2,9,16,23,30,37,38,44,45,46,47,48,
289,0,1,2,9,16,23,30,37,44,45,46,47,48,
290,0,1,2,9,16,23,30,37,44,45,38,46,47,48,
291,0,1,2,9,10,11,12,19,26,25,32,39,46,47,48,
292,0,1,2,3,9,16,23,30,37,44,38,45,46,39,47,
293,0,1,2,9,16,17,18,25,32,39,40,47,46,48,
294,
295,0,1,2,9,16,23,30,37,44,45,38,46,47,48,
296,0,1,2,9,16,23,24,31,38,45,46,47,48,
297,0,1,2,9,8,16,17,24,31,32,39,46,47,
298,0,1,2,9,16,23,30,29,31,38,45,46,47,40,
299,0,7,8,9,2,16,23,30,29,37,44,45,46,47,48,
300,0,1,2,9,16,23,30,37,44,43,36,35,45,46,47,
301,
302,0,1,2,3,9,16,23,30,37,38,45,46,39,47,40,41,
303,0,1,2,9,16,23,22,30,37,44,45,38,31,46,47,
304,0,1,2,9,16,23,30,37,44,45,46,38,47,
305,0,1,2,9,16,23,30,37,44,45,38,31,46,47,48,
306,0,1,2,9,16,23,30,37,44,45,38,46,47,48,
307,0,7,1,8,2,9,16,23,30,37,44,45,46,47,48,
308,0,1,8,9,16,23,30,29,37,44,45,46,47,40,33,32,39,
309,0,1,2,9,16,23,30,37,36,44,45,46,47,48,
310,0,1,2,9,16,23,30,37,44,45,46,47,48,
311,0,1,8,9,16,23,30,37,44,45,46,39,47,48,
312,0,1,2,9,16,23,30,29,37,44,45,46,47,48,
313,
314,0,7,8,9,16,23,30,37,44,45,46,47,48,
315,0,1,8,15,16,9,23,22,30,37,36,44,45,46,47,
316,0,1,2,9,16,17,23,30,37,44,45,46,47,40,48,
317,0,1,2,9,16,23,30,37,36,44,45,46,47,48,
318,0,7,8,1,2,9,16,17,18,25,32,39,38,45,46,47,
319,
320,0,1,2,9,16,23,30,37,44,45,46,47,40,48,
321,0,1,2,9,16,23,30,37,44,43,45,46,47,48,
322,0,7,8,9,16,23,30,37,36,44,45,46,39,47,
323,0,7,8,9,16,23,30,37,44,45,46,47,48,
324,0,1,2,9,8,7,14,15,16,23,30,37,44,45,46,47,40,
325,0,1,8,9,16,17,15,23,30,37,44,45,46,47,48,
326,0,1,2,9,16,23,30,37,44,45,46,47,48,
327,
328,
329,0,1,2,9,16,23,30,37,36,44,45,46,47,48,
330,0,1,8,9,16,23,30,37,44,45,46,47,40,48,
331,0,1,2,9,16,23,30,37,44,45,46,47,48,
332,0,1,2,9,16,23,30,31,38,39,46,47,48,
333,0,1,8,2,9,16,23,30,29,31,38,45,46,39,47,48,
334,0,1,2,9,10,8,7,16,23,30,37,44,45,46,47,
335,
336,0,7,8,1,2,3,4,11,12,19,26,33,40,47,
337,0,1,2,9,16,23,17,24,31,38,45,46,47,48,
338,0,1,2,9,16,23,30,31,38,45,46,47,48,
339,0,1,2,9,16,17,23,30,37,44,45,46,47,48,
340,0,1,2,9,16,23,30,37,44,45,46,47,48,
341,0,1,2,9,16,23,30,37,44,45,46,47,48,
342,0,1,2,9,8,16,23,30,37,44,45,46,47,48,
343,0,1,2,9,16,23,30,37,44,45,46,47,40,41,48,
344,
345,
346,0,1,2,9,16,23,30,31,38,45,46,47,48,
347,
348,
349,0,7,8,9,16,23,30,37,44,45,46,47,48,
350,
351,0,1,2,9,16,23,30,31,38,45,46,47,48,
352,0,1,2,9,16,23,30,24,31,32,39,46,47,48,
353,
354,0,1,2,9,16,23,30,37,44,45,46,47,48,
355,0,1,8,15,16,23,30,37,44,45,46,47,48,
356,0,1,2,9,16,23,17,30,37,44,45,46,47,48,
357,0,1,2,9,16,17,23,30,37,36,44,45,46,47,48,
358,
359,0,7,14,15,22,21,23,30,37,44,45,46,39,47,48,
360,
361,0,7,8,9,10,17,16,23,30,37,44,31,32,39,46,47,48,
362,0,1,2,9,8,7,16,23,30,37,44,45,46,47,48,
363,0,1,2,9,8,16,23,30,37,44,45,46,47,48,
364,0,1,2,9,16,23,22,30,29,37,44,45,46,47,48,
365,0,1,2,9,8,16,23,30,37,44,45,46,47,48,
366,
367,0,1,8,9,10,16,23,30,37,44,45,46,47,48,
368,0,1,2,9,16,23,22,29,30,37,44,45,46,47,48,
369,0,1,8,9,16,23,30,37,44,45,46,47,40,39,48,
370,
371,0,7,8,9,16,23,30,37,44,45,46,47,48,
372,0,1,2,9,8,16,15,23,24,31,38,45,44,46,47,
373,0,1,2,9,16,23,30,37,44,45,38,46,39,47,
374,0,1,8,9,16,23,30,31,38,45,46,47,48,
375,0,1,2,9,16,23,30,37,44,45,46,47,48,
376,0,1,2,9,16,23,30,31,38,39,46,45,47,48,
377,0,1,2,9,16,15,23,30,37,44,45,46,47,48,
378,0,1,2,9,16,23,30,31,38,37,44,45,46,47,
379,
380,0,1,2,9,16,23,30,37,44,45,46,47,48,
381,0,1,2,9,16,23,30,37,44,45,46,47,48,
382,
383,0,1,2,9,16,23,30,37,44,45,46,47,48,
384,0,1,8,9,16,23,30,37,44,38,45,46,47,48,
385,0,1,2,9,16,23,24,31,32,25,39,46,47,
386,0,1,8,9,16,23,30,37,44,45,46,47,40,48,
387,0,1,2,9,16,23,30,31,38,45,46,47,48,
388,0,1,2,9,16,10,23,22,30,37,44,45,46,39,47,
389,
390,0,1,2,9,16,23,30,37,44,45,46,47,48,
391,0,1,2,9,16,23,30,37,44,43,36,45,46,47,48,
392,0,1,2,9,16,23,30,29,31,24,37,44,45,46,47,48,
393,
394,
395,0,7,8,9,16,23,30,37,44,45,46,47,48,
396,0,1,2,9,16,23,30,37,44,45,46,47,48,
397,0,1,2,9,16,23,30,37,44,43,45,38,46,47,40,48,
398,
399,0,1,2,9,16,23,30,37,31,38,45,46,47,48,
400,0,7,8,9,16,15,23,24,31,38,45,46,47,48,
401,0,1,2,9,16,23,30,37,44,43,45,46,47,
402,0,7,8,15,16,23,30,37,44,45,46,47,48,
403,0,1,2,9,16,23,24,31,38,45,46,47,40,48,
404,0,1,2,9,8,16,23,30,37,44,45,46,47,40,
405,0,1,2,9,16,23,30,37,44,45,46,39,40,47,
406,0,1,2,9,16,23,30,37,44,45,46,47,48,
407,
408,0,1,2,9,16,23,30,29,37,44,45,46,47,40,48,
409,0,1,2,9,16,15,23,30,37,44,45,38,46,47,48,
410,0,1,2,9,16,17,24,31,38,39,45,46,47,48,
411,0,1,2,9,16,23,30,37,44,43,45,46,47,48,
412,0,1,8,9,16,23,22,30,37,44,38,45,46,47,48,
413,0,1,2,9,16,23,30,37,36,38,45,46,47,48,
414,0,1,2,9,16,23,30,37,44,45,46,47,48,
415,0,1,2,9,8,16,23,30,29,37,44,45,46,47,48,
416,
417,
418,0,1,2,9,16,23,30,37,44,45,46,47,48,
419,0,1,2,9,16,23,30,29,37,44,45,46,47,48,
420,0,1,8,9,16,23,30,24,31,38,37,44,45,46,47,48,
421,0,7,8,15,16,23,9,30,37,36,44,45,46,47,
422,0,1,2,9,16,23,22,24,31,32,39,46,47,48,
423,0,1,8,9,16,23,30,37,36,44,45,46,47,
424,0,1,2,9,16,23,22,21,28,30,37,44,45,46,47,
425,0,7,8,9,16,23,30,37,38,45,46,47,48,
426,
427,0,7,8,1,2,9,16,23,30,37,44,45,46,47,48,
428,0,1,2,9,16,23,30,37,44,45,46,47,48,
429,0,7,8,9,16,23,30,37,44,45,46,39,47,48,
430,0,7,8,9,16,23,30,37,44,45,46,47,48,
431,0,1,8,9,16,23,30,37,44,45,46,47,48,
432,0,1,2,9,16,23,30,37,38,44,45,46,47,48,
433,0,1,2,9,16,23,30,31,38,45,46,47,48,
434,
435,
436,0,1,2,9,16,23,30,37,38,45,46,47,48,
437,
438,0,1,2,9,16,23,30,37,44,45,46,39,47,48,
439,0,1,2,9,16,23,30,37,44,45,46,47,48,
440,
441,
442,0,1,2,9,16,23,30,37,44,45,38,46,47,48,
443,
444,
445,0,7,8,9,16,23,30,37,44,43,45,46,47,
446,
447,0,7,8,15,22,23,16,30,29,37,44,45,38,46,47,
448,
449,0,1,2,9,16,23,30,37,44,45,46,39,47,48,
450,0,7,8,9,16,15,17,23,22,30,29,37,44,45,46,47,
451,
452,0,1,2,9,16,23,30,37,44,45,46,39,47,48,
453,0,1,2,9,16,23,30,37,44,45,46,47,48,
454,0,7,8,9,16,17,24,25,32,39,46,47,40,48,
455,0,7,8,9,16,23,30,37,44,45,46,47,48,
456,0,7,8,9,16,17,18,25,26,33,40,47,48,
457,0,1,2,3,9,16,23,30,37,38,45,46,47,48,
458,0,1,2,9,16,15,23,30,37,44,45,46,47,48,
459,0,1,2,9,16,23,30,37,38,45,46,47,48,
460,0,1,2,9,16,23,17,24,31,38,45,46,47,40,48,
461,0,1,2,9,10,11,4,18,25,32,39,46,47,48,
462,0,1,8,9,16,23,30,37,44,45,46,47,48,
463,
464,0,1,2,9,16,23,30,37,44,43,45,46,47,40,48,
465,0,1,2,9,16,23,30,37,38,45,46,47,48,
466,0,7,8,9,16,17,23,30,37,29,36,44,45,38,46,47,
467,0,1,2,9,16,23,30,37,44,45,46,47,48,
468,0,1,2,3,9,16,23,30,37,44,45,46,47,48,
469,0,1,2,9,16,17,24,31,38,45,46,47,48,
470,0,1,2,9,16,23,30,29,37,44,45,46,47,48,
471,0,1,8,9,16,23,30,37,44,43,45,46,47,48,
472,0,1,2,9,16,23,30,37,44,45,46,39,47,40,48,
473,
474,0,1,2,9,16,23,30,37,44,45,46,47,48,
475,0,1,2,9,16,23,24,17,30,37,44,45,46,47,48,
476,0,1,2,9,16,23,22,30,37,38,45,46,47,48,
477,
478,0,1,8,9,16,23,24,17,31,38,45,46,47,48,
479,0,1,2,9,10,16,23,30,37,44,45,46,47,48,
480,0,1,2,3,10,9,16,23,30,37,44,45,46,47,48,
481,0,1,8,9,16,23,30,37,44,45,46,47,48,
482,0,1,2,9,16,23,22,30,37,44,45,46,47,48,
483,0,1,2,9,10,16,15,23,22,30,37,44,45,46,47,
484,0,7,1,2,9,16,23,30,37,44,45,46,47,48,
485,0,1,2,9,16,23,30,29,37,44,45,46,47,
486,0,1,2,9,16,23,30,37,38,45,46,47,39,
487,0,7,8,15,14,16,23,24,31,38,45,44,46,47,48,
488,0,1,2,9,16,23,30,37,44,45,46,47,48,
489,
490,0,1,2,9,10,16,23,30,37,44,45,46,47,48,
491,0,1,2,9,10,16,23,30,37,44,45,46,39,32,47,48,
492,0,1,2,3,9,16,17,23,30,37,36,44,45,46,47,
493,0,1,2,9,16,23,30,37,44,45,46,47,48,
494,0,1,2,9,16,23,30,24,31,38,45,46,47,48,
495,0,1,2,9,16,23,30,37,44,45,38,46,39,47,48,
496,0,1,2,3,9,16,23,30,37,44,45,46,39,47,48,
497,0,1,8,9,16,23,30,37,44,45,46,47,48,
498,0,7,8,9,16,17,23,30,37,38,45,46,47,48,
499,
500,0,1,2,9,16,15,23,30,37,38,45,44,46,47,48,
501,0,1,2,9,16,23,30,37,38,45,46,47,40,48,
502,0,1,2,9,16,23,30,37,44,45,38,39,46,47,48,
503,0,1,2,9,16,23,30,37,44,45,38,43,46,47,
504,0,1,2,9,16,15,23,30,37,44,45,46,47,48,
505,
506,0,1,2,9,10,16,17,18,25,26,33,40,47,48,
507,0,1,2,9,16,23,30,31,24,17,25,32,39,46,47,48,
508,0,7,8,9,16,23,30,37,29,44,45,46,47,48,
509,0,1,2,9,16,23,30,37,44,45,46,47,48,
510,0,1,2,9,16,23,30,37,44,45,46,47,48,
511,0,1,2,9,16,23,30,37,36,44,45,46,47,48,
512,0,1,2,9,16,23,24,31,38,45,46,47,48,
513,0,1,2,9,16,23,30,37,44,45,46,47,48,
514,0,1,2,9,16,23,30,37,44,45,46,47,48,
515,0,1,2,9,10,16,23,30,37,44,43,45,46,47,48,
516,0,1,2,9,16,17,23,30,29,37,38,45,46,47,48,
517,0,1,2,3,4,11,10,9,16,23,30,37,44,45,46,47,48,
518,0,1,2,3,9,16,23,30,37,44,43,45,46,47,48,
519,0,7,8,9,2,16,23,30,37,44,45,46,47,48,
520,0,7,8,9,16,23,30,37,36,44,45,46,47,
521,0,1,8,9,10,16,15,23,30,37,44,45,46,47,48,
522,0,7,8,9,16,23,30,31,38,45,46,47,48,
523,0,7,8,9,16,17,23,30,37,44,45,46,47,40,48,
524,0,1,2,9,16,23,30,37,29,44,45,46,47,48,
525,0,1,2,9,16,23,30,31,38,45,46,47,48,
526,0,1,2,9,16,23,30,37,44,43,45,46,47,48,
527,0,1,2,9,16,23,30,37,36,44,45,46,47,48,
528,0,1,2,9,16,15,23,30,37,44,45,46,47,48,
529,
530,
531,0,7,8,9,16,17,10,23,30,37,44,45,46,47,48,
532,0,7,8,15,16,23,30,37,44,38,45,46,47,40,48,
533,0,1,2,9,16,23,30,37,44,45,46,47,48,
534,
535,0,1,2,9,16,23,30,37,29,28,44,45,46,47,
536,0,1,2,9,16,17,23,30,37,44,45,46,47,40,48,
537,0,1,2,3,9,16,23,30,37,44,45,46,47,48,
538,0,7,8,9,16,23,30,37,44,45,43,42,46,47,
539,0,7,8,9,16,15,23,30,31,38,45,46,47,48,
540,0,1,2,9,16,23,30,37,36,44,45,46,47,40,33,
541,0,1,2,9,16,23,30,37,36,38,44,45,46,47,48,
542,0,1,2,9,16,23,30,37,44,45,46,47,48,
543,
544,0,1,2,3,9,16,23,30,37,44,45,46,47,48,
545,0,7,14,15,16,23,22,30,37,44,45,46,47,48,
546,
547,
548,0,1,2,3,9,16,23,24,31,38,45,46,47,48,
549,0,1,2,9,16,23,30,37,44,45,46,47,48,
550,0,7,8,9,16,23,30,37,44,38,45,46,47,48,
551,0,1,2,9,16,23,30,37,38,45,46,47,48,
552,0,1,2,9,10,8,16,17,23,30,37,44,45,46,47,
553,0,7,8,9,16,23,30,37,44,45,46,47,48,
554,0,1,2,9,16,23,22,24,30,37,44,45,46,47,48,
555,0,1,2,9,16,23,30,29,37,44,45,46,47,48,
556,0,1,2,9,16,23,30,37,44,45,46,47,48,
557,0,1,8,2,9,16,23,30,37,44,45,46,47,48,
558,
559,0,1,2,9,16,23,30,31,38,45,46,47,48,
560,0,1,2,9,16,17,18,19,26,33,40,47,48,
561,0,1,8,9,16,23,30,37,36,29,44,45,46,47,48,
562,0,1,2,9,16,15,23,30,37,38,44,45,46,47,
563,0,1,2,8,9,16,23,30,37,44,45,46,47,40,48,
564,0,7,8,1,2,9,16,23,30,37,44,45,46,47,48,
565,0,1,2,9,16,23,30,29,37,44,45,46,47,48,
566,0,1,2,9,8,16,23,30,37,44,45,38,46,47,
567,0,1,2,9,16,23,22,30,37,44,45,46,47,39,40,33,
568,0,1,2,9,16,23,30,37,44,45,46,47,48,
569,0,1,2,9,16,23,30,37,36,44,45,46,47,48,
570,0,1,2,9,16,23,24,31,38,37,44,45,46,47,48,
571,0,1,8,9,16,23,30,37,44,43,45,46,47,40,39,48,
572,
573,0,1,2,3,9,16,23,30,37,44,45,46,47,48,
574,
575,
576,0,7,8,9,16,23,30,24,31,38,45,46,39,47,48,
577,0,1,2,9,16,17,24,31,38,45,39,46,47,48,
578,0,1,2,9,16,23,30,37,38,45,46,47,48,
579,0,1,2,9,16,23,30,31,24,38,45,46,47,48,
580,0,1,2,9,16,17,15,23,30,37,44,45,38,46,47,40,
581,0,1,8,9,16,23,30,31,38,45,46,47,48,
582,0,1,2,9,16,23,30,37,44,45,46,39,47,48,
583,0,7,8,9,16,23,30,37,44,45,46,47,48,
584,
585,0,1,2,9,16,23,30,37,44,45,46,47,48,
586,0,1,2,9,16,23,30,29,37,44,45,46,47,48,
587,0,1,2,9,16,17,23,15,30,37,44,45,46,47,48,
588,0,1,2,9,16,23,30,37,36,44,45,46,47,48,
589,
590,
591,0,7,8,9,16,23,30,37,38,39,46,47,48,
592,
593,0,1,2,9,16,23,30,37,44,45,38,46,47,48,
594,0,1,2,9,16,23,30,37,29,44,45,46,47,48,
595,0,1,2,9,16,23,30,37,44,45,46,47,48,
596,0,1,2,9,8,16,23,30,37,44,45,46,47,
597,0,1,2,9,8,16,23,30,37,44,43,45,46,47,48,
598,0,7,14,15,16,23,30,37,44,43,45,46,47,48,
599,
600,0,1,2,9,16,23,30,29,37,44,43,45,46,47,48,
601,0,1,2,9,16,23,30,37,44,45,46,39,38,47,40,48,
602,0,1,2,9,16,23,30,37,36,44,45,38,46,47,48,
603,0,1,2,9,16,15,23,22,30,37,44,43,45,46,47,
604,0,1,2,9,8,16,23,24,31,38,45,46,47,40,39,
605,
606,0,1,2,9,10,16,23,30,37,44,45,46,47,40,
607,0,1,2,9,16,23,30,24,31,38,39,46,47,40,33,
608,0,1,2,9,16,17,23,30,37,38,45,46,47,48,
609,0,1,2,9,16,23,30,31,38,45,46,47,48,
610,0,1,2,9,16,23,22,30,37,44,45,46,47,48,
611,0,1,2,9,16,23,22,30,37,44,45,46,47,48,
612,0,1,2,9,16,23,30,37,44,43,45,46,47,48,
613,0,7,8,9,16,23,30,37,44,43,45,46,47,48,
614,
615,
616,
617,0,1,2,9,16,23,30,37,44,45,46,47,48,
618,0,1,2,9,16,23,30,37,44,45,46,47,48,
619,
620,0,1,2,9,10,11,18,25,26,33,40,47,48,
621,0,1,2,9,16,17,23,30,37,44,45,46,47,48,
622,0,1,8,9,10,16,23,30,37,44,45,46,47,48,
623,0,1,2,3,9,16,23,30,37,44,43,45,46,47,48,
624,0,1,8,9,16,17,10,3,2,23,30,37,44,45,46,47,
625,0,1,2,9,16,23,30,37,44,45,46,47,48,
626,0,1,8,15,14,16,23,24,25,32,39,46,47,
627,0,1,8,15,16,23,30,29,37,44,45,46,47,48,
628,0,1,2,9,16,23,30,37,36,29,44,45,46,47,48,
629,0,7,8,9,16,17,23,30,37,36,35,44,45,46,47,
630,0,1,2,9,16,23,30,37,44,45,46,47,40,48,
631,0,1,2,9,16,15,23,30,37,44,45,46,47,48,
632,0,1,7,8,9,2,16,23,30,37,38,45,46,47,48,
633,0,1,2,9,16,23,30,31,38,45,46,47,40,48,
634,0,1,2,9,16,17,23,30,37,44,45,46,47,40,33,
635,0,1,2,9,16,23,30,37,44,45,38,46,47,48,
636,0,1,2,9,16,23,30,37,44,45,46,47,48,
637,0,1,2,9,16,23,30,37,44,45,38,46,47,48,
638,0,7,14,15,16,23,30,37,38,45,46,47,39,
639,0,1,2,9,10,16,17,23,30,37,44,45,38,46,47,
640,0,1,2,9,10,17,16,23,30,37,44,45,46,47,
641,0,7,8,9,16,23,30,37,44,45,46,47,48,
642,0,1,2,9,16,23,22,29,30,37,44,45,46,47,48,
643,0,7,8,9,2,15,16,23,30,37,44,45,46,47,48,
644,0,7,1,2,9,16,23,30,37,44,45,46,47,48,
645,0,1,2,9,16,23,30,37,44,45,46,47,48,
646,0,1,2,9,16,23,30,37,44,45,46,47,40,48,
647,0,1,2,9,16,23,30,37,44,45,38,31,46,47,48,
648,
649,
650,0,1,2,9,16,23,30,37,44,45,46,47,48,
651,0,1,2,9,16,15,22,23,30,37,44,45,46,47,48,
652,0,1,2,9,16,23,30,37,44,45,46,39,47,48,
